edad;abandono;viajes;departamento;distancia_casa;educacion;carrera;empleados;id;satisfaccion_entorno;sexo;implicacion;nivel_laboral;puesto;satisfaccion_trabajo;estado_civil;salario_mes;num_empresas_anteriores;mayor_edad;horas_extra;incremento_salario_porc;evaluacion;satisfaccion_companeros;horas_quincena;nivel_acciones;anos_experiencia;num_formaciones_ult_ano;conciliacion;anos_compania;anos_en_puesto;anos_desde_ult_promocion;anos_con_manager_actual
35;No;Travel_Rarely;Research & Development;27;Universitaria;Life Sciences;1;1728;Muy_Alta;NA;Alta;2;Manufacturing Director;Alta;Married;6883;2;Y;No;16;Alta;Media;80;1;17;3;Alta;7;NA;0;7
30;No;Travel_Rarely;Research & Development;16;Universitaria;Life Sciences;1;1729;Media;3;Alta;1;Research Scientist;Alta;Married;2862;1;Y;No;12;Alta;Media;80;1;10;2;#N/D;10;NA;0;8
47;No;Non-Travel;Sales;2;Universitaria;Marketing;1;1731;Alta;3;Alta;2;Sales Executive;Alta;Married;4978;7;Y;No;11;Alta;Muy_Alta;80;1;4;3;Alta;1;NA;0;0
46;No;Travel_Rarely;Sales;2;Universitaria;Life Sciences;1;1732;Alta;3;Alta;3;Sales Executive;Alta;Divorced;10368;4;Y;Yes;12;Alta;Media;80;1;13;5;Alta;10;NA;0;3
36;Yes;Travel_Rarely;Sales;13;Secundaria;Marketing;1;1733;Media;2;Media;2;Sales Executive;Media;Divorced;6134;5;Y;Yes;13;Alta;Media;80;3;16;3;#N/D;2;2;2;2
32;Yes;Travel_Rarely;Sales;1;Primaria;Life Sciences;1;1734;Baja;1;Baja;2;Sales Executive;Baja;Single;6735;6;Y;No;15;Alta;Media;80;0;10;2;Baja;0;NA;0;0
23;No;Travel_Rarely;Research & Development;4;Universitaria;Medical;1;1735;Alta;3;Alta;1;Laboratory Technician;Alta;Single;3295;1;Y;No;13;Alta;Alta;80;0;3;3;#N/D;3;NA;1;2
31;No;Travel_Frequently;Research & Development;24;Universitaria;Technical Degree;1;1736;Muy_Alta;3;Alta;2;Manufacturing Director;Alta;Single;5238;2;Y;No;20;Muy_Alta;Muy_Alta;80;0;9;3;#N/D;5;NA;1;4
39;No;Non-Travel;Research & Development;1;Universitaria;Life Sciences;1;1737;Muy_Alta;NA;Alta;2;Laboratory Technician;Alta;Married;6472;1;Y;Yes;15;Alta;Muy_Alta;80;1;9;2;#N/D;9;3;5;8
32;No;Travel_Rarely;Sales;19;Primaria;Life Sciences;1;1739;Muy_Alta;NA;Baja;3;Sales Executive;Baja;Married;9610;3;Y;No;13;Alta;Alta;80;1;10;2;#N/D;4;NA;0;2
40;No;Travel_Rarely;Sales;7;Universitaria;Medical;1;1740;Media;3;Alta;5;Manager;Alta;Single;19833;1;Y;No;14;Alta;Media;80;0;21;3;#N/D;21;3;12;8
45;No;Travel_Rarely;Human Resources;4;Primaria;Life Sciences;1;1744;Alta;1;Baja;3;Human Resources;Baja;Married;9756;4;Y;No;21;Muy_Alta;Alta;80;2;9;2;Baja;5;NA;0;3
30;No;Travel_Frequently;Research & Development;2;Secundaria;Technical Degree;1;1745;Muy_Alta;2;Media;1;Research Scientist;Media;Single;4968;0;Y;No;16;Alta;Muy_Alta;80;0;10;2;#N/D;9;NA;0;7
24;No;Travel_Frequently;Human Resources;10;Universitaria;Medical;1;1746;Baja;3;Alta;1;Human Resources;Alta;Married;2145;0;Y;No;14;Alta;Muy_Alta;80;1;3;2;#N/D;2;NA;2;1
30;Yes;Travel_Frequently;Human Resources;8;Secundaria;Human Resources;1;1747;Alta;NA;Media;1;Human Resources;Media;Divorced;2180;6;Y;No;11;Alta;Alta;80;1;6;0;Media;4;NA;1;2
31;No;Travel_Rarely;Sales;5;Universitaria;Technical Degree;1;1749;Baja;3;Alta;2;Sales Executive;Alta;Married;8346;1;Y;No;19;Alta;Alta;80;1;6;3;#N/D;5;NA;0;2
27;No;Travel_Rarely;Research & Development;8;Universitaria;Medical;1;1751;Alta;3;Alta;1;Research Scientist;Alta;Single;3445;1;Y;No;11;Alta;Alta;80;0;6;5;#N/D;6;NA;1;4
29;Yes;Travel_Rarely;Sales;9;Primaria;Marketing;1;1752;Media;1;Baja;1;Sales Representative;Baja;Single;2760;1;Y;No;13;Alta;Alta;80;0;2;3;#N/D;2;NA;2;2
29;No;Travel_Frequently;Research & Development;1;Master;Life Sciences;1;1753;Muy_Alta;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Single;6294;8;Y;Yes;12;Alta;Muy_Alta;80;0;10;5;Muy_Alta;3;NA;0;2
30;No;Travel_Rarely;Sales;15;Secundaria;Marketing;1;1754;Alta;2;Media;3;Sales Executive;Media;Divorced;7140;2;Y;No;11;Alta;Baja;80;1;12;2;#N/D;7;NA;1;7
34;No;Travel_Rarely;Research & Development;2;Master;Medical;1;1755;Muy_Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2932;0;Y;Yes;14;Alta;Baja;80;3;6;3;Muy_Alta;5;NA;1;2
33;No;Non-Travel;Sales;2;Universitaria;Marketing;1;1756;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;5147;8;Y;No;15;Alta;Muy_Alta;80;0;13;2;Alta;11;NA;1;7
49;No;Travel_Rarely;Sales;11;Universitaria;Marketing;1;1757;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;4507;3;Y;No;12;Alta;Alta;80;0;8;1;#N/D;5;NA;0;4
33;Yes;Travel_Rarely;Sales;16;Universitaria;Life Sciences;1;1758;Baja;3;Alta;3;Sales Executive;Alta;Single;8564;2;Y;Yes;20;Muy_Alta;Alta;80;0;11;2;Alta;0;NA;0;0
38;No;Travel_Frequently;Research & Development;2;Secundaria;Medical;1;1760;Alta;2;Media;1;Laboratory Technician;Media;Married;2468;4;Y;No;14;Alta;Media;80;1;9;4;Media;6;2;0;5
31;Yes;Travel_Rarely;Sales;16;Universitaria;Marketing;1;1761;Baja;3;Alta;3;Sales Executive;Alta;Married;8161;2;Y;No;13;Alta;Baja;80;3;10;2;Alta;1;NA;0;0
29;No;Travel_Rarely;Research & Development;4;Secundaria;Technical Degree;1;1762;Muy_Alta;2;Media;1;Research Scientist;Media;Divorced;2109;1;Y;No;13;Alta;Alta;80;1;1;2;#N/D;1;NA;0;0
30;No;Travel_Rarely;Research & Development;16;Master;Life Sciences;1;1763;Alta;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;5294;3;Y;No;16;Alta;Alta;80;1;10;3;#N/D;7;NA;1;7
32;No;Non-Travel;Research & Development;5;Universitaria;Technical Degree;1;1764;Media;3;Alta;1;Research Scientist;Alta;Single;2718;2;Y;No;14;Alta;Media;80;0;12;3;#N/D;7;NA;0;7
38;No;Travel_Rarely;Research & Development;18;Primaria;Medical;1;1766;Media;1;Baja;2;Healthcare Representative;#N/D;Married;5811;3;Y;Yes;16;Alta;Alta;80;1;15;2;#N/D;1;NA;1;0
43;Yes;Travel_Frequently;Research & Development;17;#N/D;Technical Degree;1;1767;Alta;2;Media;1;Research Scientist;Media;Married;2437;9;Y;Yes;16;Alta;Muy_Alta;80;1;6;4;Media;1;NA;0;0
42;No;Travel_Rarely;Research & Development;12;Universitaria;Medical;1;1768;Media;3;Alta;1;Laboratory Technician;Alta;Divorced;2766;8;Y;No;22;Muy_Alta;Media;80;3;7;6;#N/D;5;NA;0;4
55;No;Travel_Rarely;Research & Development;2;Secundaria;Medical;1;1770;Alta;2;Media;5;Research Director;Media;Married;19038;8;Y;No;12;Alta;Media;80;3;34;2;Media;1;NA;0;0
33;No;Non-Travel;Research & Development;4;Universitaria;Technical Degree;1;1771;Muy_Alta;3;Alta;2;Research Scientist;Alta;Divorced;3055;5;Y;No;15;Alta;Muy_Alta;80;2;11;2;#N/D;9;3;1;7
41;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;1772;Alta;3;Alta;1;Laboratory Technician;Alta;Divorced;2289;1;Y;No;20;Muy_Alta;Media;80;2;5;2;#N/D;5;NA;0;4
34;No;Non-Travel;Sales;10;Universitaria;Life Sciences;1;1774;Muy_Alta;3;Alta;2;Sales Executive;Alta;Divorced;4001;1;Y;Yes;14;Alta;Alta;80;1;15;3;#N/D;15;NA;0;7
53;No;Non-Travel;Research & Development;1;Secundaria;Medical;1;1775;Baja;2;Media;4;Manufacturing Director;Media;Married;12965;4;Y;Yes;20;Muy_Alta;Muy_Alta;80;3;27;2;Media;3;NA;0;2
43;No;Travel_Rarely;Human Resources;2;Universitaria;Life Sciences;1;1778;Media;3;Alta;1;Human Resources;Alta;Single;3539;0;Y;No;13;Alta;Media;80;0;10;5;#N/D;9;3;1;8
34;No;Travel_Rarely;Sales;3;Primaria;Life Sciences;1;1779;Muy_Alta;1;Baja;2;Sales Executive;Baja;Single;6029;5;Y;No;12;Alta;Baja;80;0;6;3;#N/D;2;NA;2;2
21;Yes;Travel_Rarely;Sales;7;Universitaria;Marketing;1;1780;Media;3;Alta;1;Sales Representative;Alta;Single;2679;1;Y;No;13;Alta;Media;80;0;1;3;#N/D;1;NA;1;0
38;No;Travel_Rarely;Research & Development;6;Secundaria;Other;1;1782;Muy_Alta;2;Media;1;Laboratory Technician;Media;Married;3702;1;Y;No;11;Alta;Media;80;1;5;3;Media;5;NA;0;4
22;Yes;Travel_Rarely;Research & Development;8;Universitaria;Medical;1;1783;Alta;3;Alta;1;Laboratory Technician;Alta;Married;2398;1;Y;Yes;17;Alta;Alta;80;0;1;6;#N/D;1;NA;0;0
31;No;Travel_Rarely;Sales;29;Secundaria;Marketing;1;1784;Baja;2;Media;2;Sales Executive;Media;Married;5468;1;Y;No;14;Alta;Baja;80;2;13;3;#N/D;12;NA;5;7
51;No;Travel_Rarely;Research & Development;3;Universitaria;Technical Degree;1;1786;Baja;3;Alta;3;Manager;Alta;Married;13116;2;Y;No;11;Alta;Muy_Alta;80;0;15;2;Alta;2;3;2;2
37;No;Travel_Rarely;Sales;9;Secundaria;Marketing;1;1787;Media;2;Media;2;Sales Executive;Media;Married;4189;1;Y;No;14;Alta;Baja;80;2;5;2;#N/D;5;2;0;3
46;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;1789;Alta;3;Alta;5;Research Director;Alta;Divorced;19328;7;Y;Yes;17;Alta;Alta;80;1;24;3;#N/D;2;NA;2;2
36;No;Travel_Rarely;Research & Development;10;Universitaria;Life Sciences;1;1790;Muy_Alta;3;Alta;3;Healthcare Representative;Alta;Married;8321;7;Y;Yes;13;Alta;Muy_Alta;80;1;15;1;#N/D;12;3;5;7
44;Yes;Travel_Frequently;Research & Development;1;Universitaria;Medical;1;1792;Alta;3;Alta;1;Research Scientist;Alta;Divorced;2342;1;Y;Yes;12;Alta;Alta;80;3;6;2;Alta;5;3;2;3
37;No;Travel_Rarely;Human Resources;8;Universitaria;Other;1;1794;Alta;3;Alta;2;Human Resources;Alta;Divorced;4071;2;Y;No;13;Alta;Alta;80;0;19;4;#N/D;10;NA;4;7
35;Yes;Travel_Rarely;Sales;27;Universitaria;Life Sciences;1;1797;Alta;3;Alta;2;Sales Executive;Alta;Single;5813;1;Y;Yes;18;Alta;Muy_Alta;80;0;10;2;#N/D;10;NA;7;7
33;No;Travel_Rarely;Research & Development;8;Master;Life Sciences;1;1798;Muy_Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Married;3143;6;Y;No;19;Alta;Media;80;1;14;1;Muy_Alta;10;NA;7;6
28;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;1799;Alta;3;Alta;1;Research Scientist;Alta;Married;2044;1;Y;No;11;Alta;Alta;80;1;5;6;#N/D;5;NA;0;3
39;No;Travel_Rarely;Research & Development;10;Universitaria;Medical;1;1800;Alta;3;Alta;3;Research Director;Alta;Single;13464;7;Y;No;21;Muy_Alta;Alta;80;0;9;3;Alta;4;NA;2;2
46;No;Non-Travel;Sales;26;Secundaria;Life Sciences;1;1801;Media;2;Media;2;Sales Executive;Media;Single;7991;8;Y;No;15;Alta;Alta;80;0;6;3;Media;2;NA;2;2
40;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;1802;Alta;3;Alta;1;Laboratory Technician;Alta;Married;3377;4;Y;No;17;Alta;Muy_Alta;80;1;7;5;#N/D;4;NA;0;2
42;No;Travel_Rarely;Research & Development;13;Master;Medical;1;1803;Media;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;5538;5;Y;No;18;Alta;Alta;80;2;10;2;#N/D;0;NA;0;0
35;No;Non-Travel;Research & Development;2;Universitaria;Medical;1;1804;Media;3;Alta;2;Manufacturing Director;Alta;Divorced;5762;2;Y;No;14;Alta;Alta;80;1;15;6;Alta;7;NA;1;7
38;No;Non-Travel;Human Resources;2;Universitaria;Human Resources;1;1805;Baja;3;Alta;1;Human Resources;Alta;Divorced;2592;5;Y;No;13;Alta;Muy_Alta;80;3;13;3;#N/D;11;3;3;8
34;Yes;Travel_Frequently;Research & Development;9;Universitaria;Life Sciences;1;1807;Muy_Alta;3;Alta;2;Laboratory Technician;Alta;Married;5346;4;Y;No;17;Alta;Alta;80;1;11;3;#N/D;7;NA;0;7
37;Yes;Travel_Rarely;Research & Development;10;Universitaria;Medical;1;1809;Muy_Alta;3;Alta;2;Manufacturing Director;Alta;Single;4213;1;Y;No;15;Alta;Media;80;0;10;4;#N/D;10;NA;0;8
39;No;Travel_Frequently;Sales;20;Universitaria;Life Sciences;1;1812;Alta;3;Alta;2;Sales Executive;Alta;Divorced;4127;2;Y;No;18;Alta;Muy_Alta;80;1;7;6;#N/D;2;3;2;2
43;No;Non-Travel;Research & Development;9;Universitaria;Life Sciences;1;1813;Baja;3;Alta;1;Research Scientist;Alta;Single;2438;4;Y;No;13;Alta;Alta;80;0;7;2;#N/D;3;NA;1;2
41;No;Travel_Rarely;Research & Development;5;Master;Life Sciences;1;1814;Media;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Single;6870;3;Y;No;12;Alta;Baja;80;0;11;3;Muy_Alta;3;NA;1;2
41;No;Travel_Rarely;Sales;4;Universitaria;Marketing;1;1815;Alta;3;Alta;3;Sales Executive;Alta;Divorced;10447;0;Y;Yes;13;Alta;Muy_Alta;80;1;23;3;Alta;22;NA;13;5
30;No;Travel_Rarely;Research & Development;10;Universitaria;Medical;1;1816;Baja;3;Alta;3;Manufacturing Director;Alta;Single;9667;9;Y;No;14;Alta;Media;80;0;9;3;#N/D;7;NA;0;2
26;Yes;Travel_Rarely;Human Resources;20;Universitaria;Medical;1;1818;Muy_Alta;3;Alta;1;Human Resources;Alta;Married;2148;0;Y;Yes;11;Alta;Alta;80;0;6;3;Alta;5;NA;1;4
46;Yes;Travel_Rarely;Research & Development;21;Universitaria;Medical;1;1821;Muy_Alta;3;Alta;2;Healthcare Representative;Alta;Married;8926;4;Y;No;22;Muy_Alta;Muy_Alta;80;1;13;2;#N/D;9;NA;3;7
40;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;1822;Alta;3;Alta;2;Healthcare Representative;Alta;Divorced;6513;4;Y;No;17;Alta;Muy_Alta;80;1;12;3;#N/D;5;NA;0;3
34;No;Travel_Rarely;Sales;8;Master;Technical Degree;1;1823;Media;4;Muy_Alta;2;Sales Executive;Muy_Alta;Married;6799;1;Y;No;21;Muy_Alta;Alta;80;2;10;5;#N/D;10;NA;4;8
58;No;Non-Travel;Sales;2;Universitaria;Medical;1;1824;Media;NA;Alta;4;Manager;Alta;Divorced;16291;4;Y;No;22;Muy_Alta;Muy_Alta;80;1;37;0;#N/D;16;NA;14;14
35;No;Travel_Rarely;Research & Development;23;Primaria;Medical;1;1826;Media;1;Baja;1;Laboratory Technician;Baja;Married;2705;0;Y;No;16;Alta;Media;80;1;6;2;Baja;5;1;0;3
47;No;Travel_Rarely;Research & Development;4;Secundaria;Life Sciences;1;1827;Alta;2;Media;3;Manufacturing Director;Media;Divorced;10333;8;Y;Yes;12;Alta;Alta;80;1;28;4;#N/D;22;NA;14;10
40;No;Travel_Rarely;Research & Development;12;Universitaria;Life Sciences;1;1829;Media;3;Alta;2;Healthcare Representative;Alta;Divorced;4448;2;Y;No;12;Alta;Media;80;1;15;3;#N/D;7;NA;7;7
54;No;Travel_Rarely;Research & Development;7;#N/D;Medical;1;1830;Muy_Alta;3;Alta;2;Research Scientist;Alta;Married;6854;4;Y;No;15;Alta;Media;80;1;14;2;#N/D;7;NA;1;7
31;No;Travel_Frequently;Sales;7;Universitaria;Marketing;1;1833;Baja;NA;Alta;3;Sales Executive;Alta;Married;9637;2;Y;No;14;Alta;Muy_Alta;80;2;9;3;#N/D;3;NA;2;2
28;No;Travel_Rarely;Research & Development;1;Universitaria;Medical;1;1834;Alta;3;Alta;1;Research Scientist;Alta;Married;3591;1;Y;No;25;Muy_Alta;Alta;80;1;3;3;#N/D;3;NA;1;2
38;No;Travel_Rarely;Sales;2;Primaria;Marketing;1;1835;Media;1;Baja;2;Sales Representative;Baja;Married;5405;2;Y;Yes;20;Muy_Alta;Baja;80;2;20;4;Baja;4;NA;0;3
26;No;Travel_Rarely;Sales;10;Universitaria;Medical;1;1836;Alta;3;Alta;2;Sales Executive;Alta;Single;4684;1;Y;No;13;Alta;Baja;80;0;5;4;#N/D;5;NA;1;2
58;No;Travel_Frequently;Research & Development;15;Universitaria;Life Sciences;1;1837;Baja;3;Alta;4;Research Director;Alta;Married;15787;2;Y;Yes;14;Alta;Media;80;0;23;3;#N/D;2;3;2;2
18;No;Non-Travel;Research & Development;14;Universitaria;Medical;1;1839;Media;3;Alta;1;Research Scientist;Alta;Single;1514;1;Y;No;16;Alta;Alta;80;0;0;4;#N/D;0;NA;0;0
31;Yes;Travel_Rarely;Human Resources;18;Master;Human Resources;1;1842;Muy_Alta;4;Muy_Alta;1;Human Resources;Muy_Alta;Married;2956;0;Y;No;17;Alta;Alta;80;0;2;4;#N/D;1;NA;0;0
29;Yes;Travel_Rarely;Human Resources;13;Secundaria;Human Resources;1;1844;Baja;2;Media;1;Human Resources;Media;Divorced;2335;4;Y;Yes;15;Alta;Muy_Alta;80;3;4;3;#N/D;2;NA;2;0
45;No;Non-Travel;Sales;2;Universitaria;Life Sciences;1;1845;Alta;3;Alta;2;Sales Executive;Alta;Married;5154;4;Y;No;22;Muy_Alta;Media;80;2;10;3;#N/D;8;NA;5;7
36;No;Travel_Rarely;Research & Development;2;Universitaria;Other;1;1847;Muy_Alta;3;Alta;2;Research Scientist;Alta;Married;6962;4;Y;Yes;22;Muy_Alta;Muy_Alta;80;1;15;2;#N/D;1;NA;0;0
43;No;Travel_Frequently;Sales;2;Universitaria;Life Sciences;1;1849;Baja;3;Alta;2;Sales Executive;#N/D;Married;5675;1;Y;No;20;Muy_Alta;Alta;80;1;7;5;#N/D;7;NA;7;7
27;No;Travel_Frequently;Research & Development;5;Universitaria;Life Sciences;1;1850;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Single;2379;0;Y;Yes;14;Alta;Alta;80;0;6;3;Alta;5;NA;0;2
29;No;Travel_Frequently;Research & Development;20;Universitaria;Medical;1;1852;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Married;3812;1;Y;No;13;Alta;Media;80;0;11;3;Alta;11;NA;3;10
32;No;Travel_Frequently;Sales;10;Universitaria;Marketing;1;1853;Muy_Alta;NA;Alta;2;Sales Executive;Alta;Single;4648;8;Y;No;13;Alta;Alta;80;0;4;2;#N/D;0;NA;0;0
42;No;Non-Travel;Research & Development;10;Universitaria;Technical Degree;1;1854;Alta;NA;Alta;1;Research Scientist;Alta;Married;2936;3;Y;No;22;Muy_Alta;Media;80;2;10;1;#N/D;6;3;3;3
47;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;1856;Media;3;Alta;1;Laboratory Technician;Alta;Single;2105;4;Y;No;12;Alta;Alta;80;0;7;2;Alta;2;3;2;0
46;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;1857;Muy_Alta;3;Alta;3;Manufacturing Director;Alta;Divorced;8578;3;Y;No;14;Alta;Alta;80;1;12;4;#N/D;9;NA;4;7
28;No;Non-Travel;Human Resources;1;Universitaria;Life Sciences;1;1858;Alta;3;Alta;1;Human Resources;Alta;Divorced;2706;1;Y;No;15;Alta;Media;80;1;3;2;#N/D;3;NA;2;2
29;No;Travel_Rarely;Research & Development;29;Primaria;Life Sciences;1;1859;Muy_Alta;1;Baja;2;Healthcare Representative;Baja;Divorced;6384;8;Y;No;17;Alta;Muy_Alta;80;2;11;3;Baja;7;NA;1;6
42;No;Travel_Rarely;Research & Development;8;Universitaria;Life Sciences;1;1860;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Single;3968;4;Y;No;13;Alta;Muy_Alta;80;0;8;3;#N/D;0;NA;0;0
32;Yes;Travel_Rarely;Sales;2;Secundaria;Marketing;1;1862;Alta;2;Media;2;Sales Executive;Media;Single;9907;7;Y;Yes;12;Alta;Alta;80;0;7;3;#N/D;2;NA;2;2
46;No;Travel_Rarely;Sales;3;Master;Technical Degree;1;1863;Baja;4;Muy_Alta;4;Sales Executive;Muy_Alta;Divorced;13225;2;Y;No;12;Alta;Muy_Alta;80;1;25;5;Muy_Alta;19;4;2;8
27;No;Travel_Rarely;Sales;23;#N/D;Medical;1;1864;Media;2;Media;2;Sales Representative;Media;Married;3540;1;Y;No;21;Muy_Alta;Muy_Alta;80;1;9;5;Media;9;NA;5;8
29;No;Travel_Rarely;Human Resources;6;Secundaria;Medical;1;1865;Muy_Alta;2;Media;1;Human Resources;Media;Married;2804;1;Y;No;11;Alta;Muy_Alta;80;0;1;3;#N/D;1;NA;0;0
43;No;Travel_Rarely;Research & Development;6;Secundaria;Medical;1;1866;Baja;2;Media;5;Manager;Media;Married;19392;7;Y;No;13;Alta;Muy_Alta;80;0;21;2;#N/D;16;2;6;14
48;No;Travel_Rarely;Research & Development;10;Secundaria;Life Sciences;1;1867;Muy_Alta;2;Media;5;Research Director;Media;Married;19665;4;Y;No;12;Alta;Muy_Alta;80;0;29;3;#N/D;22;2;12;9
29;Yes;Travel_Frequently;Research & Development;24;Secundaria;Life Sciences;1;1868;Muy_Alta;2;Media;1;Research Scientist;Media;Single;2439;1;Y;Yes;24;Muy_Alta;Media;80;0;1;3;Media;1;NA;1;0
46;Yes;Travel_Rarely;Sales;10;Universitaria;Life Sciences;1;1869;Alta;3;Alta;3;Sales Executive;Alta;Married;7314;5;Y;No;21;Muy_Alta;Alta;80;3;14;2;#N/D;8;NA;0;7
27;No;Travel_Frequently;Research & Development;15;Secundaria;Life Sciences;1;1870;Muy_Alta;2;Media;1;Research Scientist;Media;Married;4774;0;Y;No;19;Alta;Muy_Alta;80;1;8;2;Media;7;NA;7;3
39;No;Travel_Rarely;Research & Development;19;Universitaria;Other;1;1871;Muy_Alta;NA;Alta;2;Research Scientist;Alta;Divorced;3902;8;Y;No;14;Alta;Media;80;3;7;2;#N/D;2;NA;2;2
55;No;Travel_Rarely;Research & Development;2;Secundaria;Technical Degree;1;1873;Media;2;Media;1;Research Scientist;Media;Married;2662;8;Y;No;20;Muy_Alta;Media;80;1;19;2;#N/D;5;NA;0;4
28;No;Travel_Rarely;Sales;3;#N/D;Medical;1;1875;Media;3;Alta;1;Sales Representative;Alta;Married;2856;1;Y;No;19;Alta;Muy_Alta;80;1;1;3;#N/D;1;NA;0;0
30;Yes;Travel_Rarely;Sales;9;Universitaria;Medical;1;1876;Media;3;Alta;1;Sales Representative;Alta;Single;1081;1;Y;No;13;Alta;Alta;80;0;1;3;#N/D;1;NA;0;0
22;Yes;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;1878;Muy_Alta;3;Alta;1;Research Scientist;Alta;Single;2472;1;Y;Yes;23;Muy_Alta;Baja;80;0;1;2;#N/D;1;NA;0;0
36;No;Travel_Rarely;Sales;10;Secundaria;Technical Degree;1;1880;Media;2;Media;2;Sales Executive;Media;Married;5673;1;Y;Yes;13;Alta;Baja;80;1;10;4;Media;10;NA;1;7
31;No;Travel_Rarely;Research & Development;20;Universitaria;Life Sciences;1;1881;Media;3;Alta;2;Laboratory Technician;Alta;Divorced;4197;1;Y;No;11;Alta;Baja;80;1;10;2;#N/D;10;NA;0;2
34;No;Travel_Rarely;Sales;4;Universitaria;Life Sciences;1;1882;Alta;3;Alta;3;Sales Executive;Alta;Married;9713;2;Y;Yes;13;Alta;Muy_Alta;80;3;9;3;#N/D;5;NA;1;0
29;No;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;1883;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Single;2062;3;Y;No;14;Alta;Media;80;0;11;2;Alta;3;NA;1;2
37;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;1885;Muy_Alta;3;Alta;2;Research Scientist;Alta;Married;4284;5;Y;Yes;22;Muy_Alta;Alta;80;1;16;2;Alta;5;NA;0;4
35;No;Travel_Rarely;Research & Development;16;Secundaria;Other;1;1886;Muy_Alta;2;Media;2;Manufacturing Director;Media;Married;4788;0;Y;Yes;11;Alta;Muy_Alta;80;0;4;2;#N/D;3;NA;0;2
45;No;Travel_Rarely;Research & Development;25;Secundaria;Life Sciences;1;1888;Media;2;Media;2;Manufacturing Director;Media;Married;5906;0;Y;No;13;Alta;Muy_Alta;80;2;10;2;Media;9;NA;3;8
36;No;Travel_Frequently;Human Resources;2;#N/D;Human Resources;1;1890;Media;NA;Media;2;Human Resources;Media;Single;3886;1;Y;No;21;Muy_Alta;Muy_Alta;80;0;10;2;#N/D;10;NA;0;8
40;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;1892;Baja;3;Alta;4;Manager;Alta;Divorced;16823;2;Y;No;11;Alta;Baja;80;1;22;3;Alta;19;NA;11;16
26;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;1893;Media;2;Media;1;Research Scientist;Media;Married;2933;1;Y;Yes;13;Alta;Alta;80;1;1;3;#N/D;1;NA;1;0
27;No;Travel_Rarely;Sales;2;Master;Medical;1;1898;Baja;NA;Muy_Alta;2;Sales Executive;#N/D;Single;6500;0;Y;No;14;Alta;Media;80;0;9;5;Muy_Alta;8;NA;0;7
48;No;Travel_Frequently;Research & Development;22;Universitaria;Medical;1;1900;Muy_Alta;3;Alta;4;Manager;Alta;Divorced;17174;3;Y;No;11;Alta;Media;80;1;24;3;#N/D;22;NA;4;7
44;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;1903;Media;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;5033;2;Y;No;15;Alta;Muy_Alta;80;1;10;5;#N/D;2;4;2;2
34;Yes;Non-Travel;Research & Development;16;Primaria;Technical Degree;1;1905;Muy_Alta;1;Baja;1;Research Scientist;Baja;Married;2307;1;Y;Yes;23;Muy_Alta;Media;80;1;5;2;#N/D;5;1;3;0
56;Yes;Travel_Rarely;Research & Development;24;#N/D;Life Sciences;1;1907;Baja;NA;#N/D;1;Laboratory Technician;#N/D;Single;2587;1;Y;No;16;Alta;Muy_Alta;80;0;5;3;#N/D;4;NA;1;0
36;No;Travel_Rarely;Sales;17;Secundaria;Marketing;1;1908;Alta;2;Media;2;Sales Executive;Media;Married;5507;2;Y;No;16;Alta;Alta;80;2;12;1;#N/D;4;NA;1;3
41;No;Travel_Rarely;Sales;8;Universitaria;Marketing;1;1909;Alta;3;Alta;2;Sales Executive;Alta;Married;4393;5;Y;No;21;Muy_Alta;Alta;80;1;14;3;#N/D;5;NA;1;4
42;No;Travel_Rarely;Research & Development;6;Universitaria;Medical;1;1911;Alta;3;Alta;3;Research Director;Alta;Married;13348;9;Y;No;13;Alta;Media;80;1;18;3;Alta;13;NA;5;7
